Sprint_ID,Name,State,Start_Date,End_Date,Activated_Date,Complete_Date,Project_ID
4872,2015 Sprint 16 SDK,CLOSED,2015-07-31 23:30:05,2015-08-14 23:30:00,,2015-08-17 04:55:00,12
4873,2015 Sprint 16 Windows,CLOSED,2015-08-03 03:01:41,2015-08-15 02:59:00,,2015-08-14 19:06:52,12
4874,2015 Sprint 15 Tooling,CLOSED,2015-07-20 15:26:20,2015-08-08 00:26:00,,2015-08-03 19:10:37,12
4875,2015 Sprint 15 SDK,CLOSED,2015-07-17 23:30:29,2015-07-31 23:30:00,,2015-08-03 00:49:18,12
4876,2015 Sprint 15 Windows,CLOSED,2015-07-20 03:01:12,2015-08-02 02:59:00,,2015-08-03 22:03:05,12
4877,2015 Sprint 14 Tooling,CLOSED,2015-07-06 15:27:06,2015-07-18 00:27:00,,2015-07-20 16:26:13,12
4878,2015 Sprint 14 Windows,CLOSED,2015-07-06 03:01:53,2015-07-19 02:59:00,,2015-07-20 21:18:15,12
4879,2015 Sprint 13 SDK,CLOSED,2015-06-23 04:39:59,2015-07-03 23:30:00,,2015-07-07 03:59:44,12
4880,2015 Sprint 13 Windows,CLOSED,2015-06-20 22:02:44,2015-07-04 22:02:00,,2015-07-06 13:03:22,12
4881,2015 Sprint 14 SDK,CLOSED,2015-07-04 00:00:23,2015-07-18 00:00:00,,2015-07-28 05:37:47,12
4882,2015 Sprint 13 Tooling,CLOSED,2015-06-22 15:14:06,2015-07-04 00:14:00,,2015-07-07 17:27:38,12
4883,2015 Sprint 12 Windows,CLOSED,2015-06-07 00:15:20,2015-06-21 00:15:00,,2015-06-20 22:02:18,12
4884,2015 Sprint 12 SDK,CLOSED,2015-06-05 23:00:44,2015-06-19 23:00:00,,2015-06-23 04:41:36,12
4885,2015 Sprint 11 Windows,CLOSED,2015-05-23 02:59:00,2015-06-06 02:59:00,,2015-06-07 00:14:52,12
4886,2015 Sprint 11 SDK,CLOSED,2015-05-22 23:00:08,2015-06-05 23:00:00,,2015-06-08 15:18:16,12
4887,2015 Sprint 10 SDK,CLOSED,2015-05-08 23:00:53,2015-05-22 23:00:00,,2015-05-25 13:55:16,12
4888,2015 Sprint 10 Tooling,CLOSED,2015-05-08 23:00:32,2015-05-22 23:00:00,,2015-05-24 01:26:36,12
4889,2015 Sprint 10 Windows,CLOSED,2015-05-10 04:00:04,2015-05-24 02:59:00,,2015-05-22 15:34:57,12
4890,2015 Sprint 09 SDK,CLOSED,2015-04-24 23:00:00,2015-05-08 23:00:00,,2015-05-11 13:11:17,12
4891,2015 Sprint 09 Tooling,CLOSED,2015-04-24 23:00:32,2015-05-08 23:00:00,,2015-05-11 13:12:07,12
4892,2015 Sprint 11 Tooling,CLOSED,2015-05-23 01:31:08,2015-06-06 01:31:00,,2015-06-08 14:25:55,12
4893,2015 Sprint 9 DevOps,CLOSED,2015-04-24 23:00:03,2015-05-08 22:49:00,,2015-05-11 21:46:10,12
4894,2015 Sprint 09 Windows,CLOSED,2015-04-26 04:00:09,2015-05-10 02:59:00,,2015-05-11 12:20:24,12
4895,2015 Sprint 08 Tooling,CLOSED,2015-04-10 15:22:00,2015-04-24 23:00:00,,2015-04-30 18:39:26,12
4896,2015 Sprint 08 Windows,CLOSED,2015-04-12 03:01:21,2015-04-26 02:59:00,,2015-04-27 13:31:21,12
4897,2015 Sprint 08 SDK,CLOSED,2015-04-10 23:00:50,2015-04-24 11:00:00,,2015-04-28 14:02:06,12
4898,2015 Sprint 07 Tooling,CLOSED,2015-03-28 00:00:54,2015-04-24 23:00:00,,2015-04-13 15:16:20,12
4899,2015 Sprint 07 Windows,CLOSED,2015-03-29 04:00:59,2015-04-25 02:59:00,,2015-04-12 16:16:41,12
4900,2015 Sprint 07 SDK,CLOSED,2015-03-28 00:00:13,2015-04-10 23:00:00,,2015-04-13 15:25:29,12
4901,2015 Sprint 06 Windows,CLOSED,2015-03-14 13:58:11,2015-03-28 00:00:00,,2015-03-30 13:10:55,12
4902,2015 Sprint 06 SDK,CLOSED,2015-03-14 13:56:54,2015-03-28 00:00:00,,2015-03-30 16:32:34,12
4903,2015 Sprint 06 Tooling,CLOSED,2015-03-14 13:52:27,2015-03-28 00:00:00,,2015-03-30 15:43:14,12
4904,2015 Sprint 05 Windows,CLOSED,2015-02-28 16:04:51,2015-03-14 00:00:00,,2015-03-14 13:58:44,12
4905,2015 Sprint 05 Tooling,CLOSED,2015-02-28 15:56:04,2015-03-14 00:00:00,,2015-03-14 01:06:35,12
4906,2015 Sprint 04 Tooling,CLOSED,2015-02-14 02:34:21,2015-02-28 02:34:00,,2015-02-28 15:51:33,12
4907,2015 Sprint 04 Windows,CLOSED,2015-02-14 01:00:07,2015-02-28 01:00:00,,2015-02-28 15:59:53,12
4908,2015 Sprint 04 SDK,CLOSED,2015-02-14 01:00:53,2015-03-01 01:00:00,,2015-02-28 15:39:44,12
4909,2015 Sprint 03 SDK,CLOSED,2015-01-31 01:00:05,2015-02-14 01:00:00,,2015-02-16 21:01:52,12
4910,2015 Sprint 03 Windows,CLOSED,2015-01-31 01:00:00,2015-02-14 01:00:00,,2015-02-16 21:05:07,12
4911,2015 Sprint 03 Tooling,CLOSED,2015-01-31 03:56:17,2015-02-14 02:30:00,,2015-02-14 02:18:47,12
4912,2015 Sprint 03 Documentation,CLOSED,2015-01-31 01:00:50,2015-02-14 01:00:00,,2015-02-16 21:06:40,12
4913,2015 Sprint 02 Windows,CLOSED,2015-01-17 01:00:51,2015-01-31 01:00:00,,2015-01-30 23:07:53,12
4914,2017 Sprint 21 Tooling,CLOSED,2017-10-08 19:39:50,2017-10-22 19:39:00,,2017-10-24 22:57:14,12
4915,2015 Sprint 02 SDK,CLOSED,2015-01-17 01:00:17,2015-01-31 01:00:00,,2015-02-02 14:36:10,12
4916,2015 Sprint 02 Tooling,CLOSED,2015-01-17 02:00:00,2015-01-31 01:00:00,,2015-01-31 03:36:53,12
4917,2015 Sprint 01 SDK,CLOSED,2015-01-03 01:00:00,2015-01-17 01:00:00,,2015-01-19 17:24:41,12
4918,2015 Sprint 01 Tooling,CLOSED,2015-01-03 17:30:00,2015-01-17 01:00:00,,2015-01-17 00:48:12,12
4919,2015 Sprint 01 Windows,CLOSED,2015-01-04 01:00:00,2015-01-17 01:00:00,,2015-01-19 17:24:53,12
4920,2014 Sprint 25 SDK,CLOSED,2014-12-08 22:49:31,2014-12-22 01:00:00,,2015-01-05 18:18:29,12
4921,2014 Sprint 25 Tooling,CLOSED,2014-12-08 17:30:22,2014-12-20 02:30:00,,2014-12-29 18:24:10,12
4922,2014 Sprint 24 SDK,CLOSED,2014-11-24 22:28:25,2014-12-06 01:00:00,,2014-12-08 17:21:15,12
4923,2014 Sprint 24 Tooling,CLOSED,2014-11-24 17:45:54,2014-12-06 02:47:00,,2014-12-08 17:25:44,12
4924,2014 Sprint 23 Tooling,CLOSED,2014-11-10 21:34:40,2014-11-22 01:00:00,,2014-11-24 17:27:17,12
4925,2014 Sprint 23 SDK,CLOSED,2014-11-10 22:56:45,2014-11-22 01:00:00,,2014-11-22 05:03:37,12
4926,2014 Sprint 22 QE Client,CLOSED,2014-10-25 22:40:14,2014-11-09 00:41:00,,2014-11-17 19:43:50,12
4927,2014 Sprint 22 Studio,CLOSED,2014-10-27 15:59:36,2014-11-08 02:30:00,,2014-11-10 06:04:44,12
4928,2014 Sprint 22 SDK,CLOSED,2014-10-27 22:25:43,2014-11-08 01:00:00,,2014-11-10 20:10:01,12
4929,2014 Sprint 21 SDK,CLOSED,2014-10-13 21:00:57,2014-10-24 23:00:00,,2014-10-27 16:33:06,12
4930,2014 Sprint 22 Tooling,CLOSED,2014-10-27 20:31:23,2014-11-08 01:00:00,,2014-11-10 19:26:04,12
4931,2014 Sprint 20 Tooling,CLOSED,2014-09-29 21:38:08,2014-10-13 22:19:00,,2014-10-13 22:19:33,12
4932,2014 Sprint 20 SDK,CLOSED,2014-09-29 21:32:25,2014-10-13 17:25:00,,2014-10-13 17:25:46,12
4933,2014 Sprint 19 SDK,CLOSED,2014-09-18 20:06:28,2014-09-26 23:00:00,,2014-09-29 12:58:58,12
4934,2014 Sprint 13 SDK,CLOSED,2014-06-23 20:55:21,2014-07-03 23:00:00,,2014-07-07 16:32:19,12
4935,2014 Sprint 19 Tooling,CLOSED,2014-09-15 19:19:34,2014-09-26 23:00:00,,2014-09-29 13:02:08,12
4936,2014 Sprint 18 Tooling,CLOSED,2014-09-02 19:24:55,2014-09-12 23:00:00,,2014-09-15 19:08:40,12
4937,2014 Sprint 18 SDK,CLOSED,2014-09-02 21:56:57,2014-09-12 23:00:00,,2014-09-15 19:08:19,12
4938,2014 Sprint 17 Tooling,CLOSED,2014-08-21 21:08:00,2014-08-29 23:00:00,,2014-09-02 06:54:24,12
4939,2014 Sprint 15 SDK,CLOSED,2014-07-21 20:56:32,2014-08-01 23:00:00,,2014-08-04 20:03:51,12
4940,2014 Sprint 17 SDK,CLOSED,2014-08-21 21:07:00,2014-08-29 23:00:00,,2014-09-02 18:56:26,12
4941,2014 Sprint 16 SDK,CLOSED,2014-08-04 21:09:19,2014-08-14 23:00:00,,2014-08-18 20:17:18,12
4942,2014 Sprint 15 Tooling,CLOSED,2014-07-21 21:15:26,2014-08-01 23:00:00,,2014-08-04 13:51:14,12
4943,2014 Sprint 14 Tooling,CLOSED,2014-07-07 20:56:44,2014-07-18 23:00:00,,2014-07-21 14:58:26,12
4944,2016 Sprint 07 Tooling,CLOSED,2016-03-26 00:40:49,2016-04-08 23:40:00,,2016-04-11 03:48:58,12
4945,2014 Sprint 14 SDK,CLOSED,2014-07-07 20:48:52,2014-07-18 23:00:00,,2014-07-21 14:58:33,12
4946,2014 Sprint 13 Tooling,CLOSED,2014-06-23 22:44:05,2014-07-03 23:00:00,,2014-07-07 15:26:26,12
4947,2014 Sprint 12 Tooling,CLOSED,2014-06-12 19:52:40,2014-06-20 23:00:00,,2014-06-23 22:24:41,12
4948,2014 Sprint 12 SDK,CLOSED,2014-06-09 20:51:17,2014-06-20 23:00:00,,2014-06-23 15:52:30,12
4949,2014 Sprint 11 Tooling,CLOSED,2014-05-27 15:30:27,2014-06-07 00:30:00,,2014-06-12 19:51:59,12
4950,2014 Sprint 11 SDK,CLOSED,2014-05-27 20:43:32,2014-06-06 23:00:00,,2014-06-09 20:36:38,12
4951,2014 Sprint 11 Studio,CLOSED,2014-05-27 15:00:38,2014-06-07 00:00:00,,2014-06-09 13:52:16,12
4952,2014 Sprint 10 SDK,CLOSED,2014-05-12 15:00:00,2014-05-23 23:00:00,,2014-05-27 17:11:47,12
4953,2014 Sprint 10 Tooling,CLOSED,2014-05-12 15:00:00,2014-05-23 23:00:00,,2014-05-27 17:11:27,12
4954,2014 Sprint 09 Tooling,CLOSED,2014-04-28 14:43:24,2014-05-10 02:44:00,,2014-05-12 12:36:16,12
4955,Sprint 34 2018 - Jean Grey,CLOSED,2018-10-26 19:51:05,2018-11-02 20:51:00,,2018-11-02 20:36:19,12
4956,2013 Sprint 02 BB,CLOSED,2013-01-14 18:21:00,2013-01-28 18:21:00,,2013-02-04 19:43:51,12
4957,2013 Sprint 25,CLOSED,2013-12-02 22:12:56,2013-12-15 22:12:56,,2013-12-16 16:59:16,12
4958,2013 Sprint 24,CLOSED,2013-11-19 19:13:37,2013-12-01 19:13:37,,2013-12-03 18:22:18,12
4959,2013 Sprint 23,CLOSED,2013-11-04 23:11:22,2013-11-16 04:11:00,,2013-11-21 16:47:18,12
4960,2013 Sprint 18,CLOSED,2013-08-27 19:50:19,2013-09-06 19:49:19,,2013-09-26 15:02:06,12
4961,2013 Sprint 16,CLOSED,2013-07-30 22:54:12,2013-08-12 22:54:12,,2013-09-26 15:01:49,12
4962,2013 Sprint 17,CLOSED,2013-08-13 23:48:00,2013-08-23 23:48:00,,2013-09-26 15:01:57,12
4963,2013 Sprint 14,CLOSED,2013-07-02 19:29:00,2013-07-15 19:29:00,,2013-09-26 15:01:32,12
4964,2013 Sprint 19,CLOSED,2013-09-09 21:34:05,2013-09-20 21:34:05,,2013-09-26 15:02:13,12
4965,2013 Sprint 03 BB,CLOSED,2013-02-04 19:45:10,2013-02-11 19:44:10,,2013-04-19 15:42:35,12
4966,Release 3.0.0,CLOSED,2012-09-27 04:26:47,2012-10-08 19:05:00,,2012-12-20 17:03:19,12
4967,2012 Sprint 26,CLOSED,2012-12-19 16:45:47,2013-01-02 16:45:47,,2012-12-29 20:40:34,12
4968,2012 Sprint 25,CLOSED,2012-12-10 22:00:07,2012-12-17 22:01:07,,2012-12-18 16:52:12,12
4969,2012 Sprint 24,CLOSED,2012-11-21 03:07:35,2012-12-04 03:07:35,,2012-12-10 21:15:25,12
4970,2012 Sprint 23,CLOSED,2012-11-07 23:26:41,2012-11-20 01:59:00,,2012-11-21 02:58:24,12
4507,2020 Sprint 10,CLOSED,2020-05-08 16:37:58,2020-05-22 16:37:00,,2020-05-21 15:26:11,13
4508,2020 Sprint 7,CLOSED,2020-04-13 17:48:00,2020-04-24 17:48:00,,2020-04-23 18:07:57,13
4509,2020 Sprint 6,CLOSED,2020-03-16 21:38:00,2020-03-27 21:38:00,,2020-03-27 16:02:03,13
4510,2020 Sprint 5,CLOSED,2020-03-02 18:45:03,2020-03-13 18:45:00,,2020-03-13 16:42:05,13
4511,2020 Sprint 2,CLOSED,2020-01-20 17:44:38,2020-01-31 17:44:00,,2020-01-31 16:57:45,13
4512,2020 Sprint 3,CLOSED,2020-02-03 16:58:00,2020-02-14 16:58:00,,2020-02-17 09:45:06,13
4513,2019 Sprint 24,CLOSED,2019-11-18 16:40:09,2019-12-01 16:40:00,,2019-12-02 23:06:25,13
4514,2019 Sprint 23,CLOSED,2019-11-04 18:38:15,2019-11-17 18:38:00,,2019-11-18 16:38:18,13
4515,2019 Sprint 17,CLOSED,2019-08-12 07:59:29,2019-08-25 07:59:00,,2019-08-26 15:35:30,13
4516,2019 Sprint 13,CLOSED,2019-06-18 06:36:50,2019-07-01 06:36:00,,2019-07-01 16:45:24,13
4517,2019 Sprint 14,CLOSED,2019-07-01 16:55:05,2019-07-14 16:55:00,,2019-07-15 15:41:02,13
4518,2019 Sprint 10,CLOSED,2019-04-28 22:06:00,2019-05-17 22:06:00,,2019-05-20 16:48:43,13
4519,2019 Sprint 6,CLOSED,2019-03-03 22:20:00,2019-03-15 22:20:00,,2019-03-18 17:26:43,13
4520,2019 Sprint 4,CLOSED,2019-02-11 16:16:38,2019-02-23 16:16:00,,2019-02-24 18:35:43,13
4521,2018 Sprint 24 Studio,CLOSED,2018-11-19 05:21:34,2018-12-03 05:21:00,,2019-05-08 17:38:25,13
4522,2018 Sprint 23 Studio,CLOSED,2018-11-05 06:41:35,2018-11-19 06:41:00,,2018-11-19 05:20:09,13
4523,2018 Sprint 22 Studio,CLOSED,2018-10-21 18:16:48,2018-11-04 18:16:00,,2018-11-05 06:39:21,13
4524,2018 Sprint 21 Studio,CLOSED,2018-10-08 02:09:07,2018-10-22 02:09:00,,2018-10-22 18:15:57,13
4525,2018 Sprint 20 Studio,CLOSED,2018-09-24 06:49:43,2018-10-08 06:49:00,,2018-10-08 02:09:14,13
4526,2018 Sprint 19 Studio,CLOSED,2018-09-10 06:49:03,2018-09-24 06:49:00,,2018-09-24 06:47:43,13
4527,2018 Sprint 18 Studio,CLOSED,2018-08-27 00:08:08,2018-09-10 00:08:00,,2018-09-10 06:30:40,13
4528,2018 Sprint 16 Studio,CLOSED,2018-07-30 06:35:58,2018-08-13 06:35:00,,2018-08-14 04:28:27,13
4529,2018 Sprint 15 SDK,CLOSED,2018-07-15 21:52:05,2018-07-29 21:52:00,,2018-07-29 22:25:12,13
4530,2018 Sprint 15 Studio,CLOSED,2018-07-16 04:32:41,2018-07-30 03:32:00,,2018-07-30 06:33:18,13
4531,2018 Sprint 14 Studio,CLOSED,2018-07-02 04:40:52,2018-07-16 03:40:00,,2018-07-16 04:05:05,13
4532,2018 Sprint 13 Studio,CLOSED,2018-06-17 09:13:49,2018-07-01 08:13:00,,2018-07-02 04:37:57,13
4533,2018 Sprint 17 Studio,CLOSED,2018-08-13 04:31:36,2018-08-27 04:31:00,,2018-08-28 00:05:35,13
4534,2018 Sprint 12 Studio,CLOSED,2018-06-04 07:22:31,2018-06-17 06:22:00,,2018-06-19 03:44:41,13
4535,2018 Sprint 10 Studio,CLOSED,2018-05-07 06:44:11,2018-05-21 05:44:00,,2018-05-29 11:24:12,13
4536,2018 Sprint 11 Studio,CLOSED,2018-05-21 11:24:49,2018-06-03 10:24:00,,2018-06-04 07:19:23,13
4537,2018 Sprint 09 Studio,CLOSED,2018-04-23 04:09:29,2018-05-07 03:09:00,,2018-05-07 06:39:19,13
4538,2018 Sprint 08 Studio,CLOSED,2018-04-09 04:14:02,2018-04-23 03:14:00,,2018-04-23 03:58:37,13
4539,2018 Sprint 07 Studio,CLOSED,2018-03-26 02:49:14,2018-04-09 01:49:00,,2018-04-09 04:13:52,13
4540,2018 Sprint 06 Studio,CLOSED,2018-03-12 05:00:09,2018-03-26 05:00:00,,2018-03-26 02:47:29,13
4541,2018 Sprint 05 Studio,CLOSED,2018-02-26 05:22:00,2018-03-12 05:21:00,,2018-03-12 04:52:25,13
4542,2018 Sprint 04 Studio,CLOSED,2018-02-12 06:12:53,2018-02-26 06:12:00,,2018-02-26 05:20:52,13
4543,2018 Sprint 03 Studio,CLOSED,2018-01-30 02:32:51,2018-02-13 02:32:00,,2018-02-12 06:11:50,13
4544,2018 Sprint 02 Studio,CLOSED,2018-01-16 06:00:43,2018-01-30 06:00:00,,2018-01-30 02:19:37,13
4545,2018 Sprint 01 Studio,CLOSED,2018-01-02 06:01:57,2018-01-16 06:01:00,,2018-01-18 04:39:09,13
4546,2017 Sprint 26 Studio,CLOSED,2017-12-18 07:41:29,2018-01-01 07:41:00,,2018-01-04 04:45:10,13
4547,2017 Sprint 25 Studio,CLOSED,2017-12-05 02:57:18,2017-12-19 02:57:00,,2017-12-18 06:21:52,13
4548,2017 Sprint 24 Studio,CLOSED,2017-11-21 07:20:41,2017-12-05 07:20:00,,2017-12-01 21:41:16,13
4549,2017 Sprint 23 Studio,CLOSED,2017-11-06 10:37:49,2017-11-20 10:37:00,,2017-11-21 07:01:47,13
4550,2017 Sprint 22 Studio,CLOSED,2017-10-23 16:33:30,2017-11-06 16:33:00,,2017-11-06 10:36:13,13
4551,2017 Sprint 21 Studio,CLOSED,2017-10-10 03:21:38,2017-10-24 03:21:00,,2017-10-23 16:27:59,13
4552,2017 Sprint 20 Studio,CLOSED,2017-09-26 06:09:00,2017-10-10 06:09:00,,2017-10-09 09:37:17,13
4553,2017 Sprint 19 Studio,CLOSED,2017-09-12 04:39:50,2017-09-26 04:39:00,,2017-09-25 05:58:57,13
4554,2017 Sprint 18 Studio,CLOSED,2017-08-28 09:05:32,2017-09-11 09:05:00,,2017-09-19 04:17:47,13
4555,2017 Sprint 16 Studio,CLOSED,2017-08-01 04:48:09,2017-08-15 04:48:00,,2017-08-14 09:33:01,13
4556,2017 Sprint 17 Studio,CLOSED,2017-08-15 03:20:31,2017-08-29 03:20:00,,2017-09-01 03:06:43,13
4557,2017 Sprint 15 Studio,CLOSED,2017-07-17 23:50:30,2017-07-31 23:50:00,,2017-08-01 04:39:23,13
4558,2017 Sprint 14 Studio,CLOSED,2017-07-04 04:21:10,2017-07-18 04:21:00,,2017-07-19 02:15:20,13
4559,2017 Sprint 13 Studio,CLOSED,2017-06-19 23:50:20,2017-07-03 23:50:00,,2017-07-04 04:19:24,13
4560,2017 Sprint 13 QE,CLOSED,2017-06-19 21:12:17,2017-07-02 21:12:00,,2018-01-18 06:00:00,13
4561,2017 Sprint 12 Studio,CLOSED,2017-06-05 09:04:53,2017-06-19 09:04:00,,2017-06-20 06:04:07,13
4562,2017 Sprint 02 Tooling,CLOSED,2017-01-15 00:01:58,2017-01-29 00:01:00,,2017-01-30 21:11:45,13
4563,2017 Sprint 10 Studio,CLOSED,2017-05-09 04:02:01,2017-05-23 04:02:00,,2017-05-24 07:24:40,13
4564,2016 Sprint 21 Tooling,CLOSED,2016-10-08 00:54:00,2016-10-22 00:54:00,,2016-10-24 04:18:14,13
4565,2016 Sprint 21 Studio,CLOSED,2016-10-11 05:50:22,2016-10-25 05:50:00,,2016-10-25 06:55:27,13
4566,2017 Sprint 11 Studio,CLOSED,2017-05-22 07:25:46,2017-06-05 07:25:00,,2017-06-05 09:03:33,13
4567,2017 Sprint 08 Studio,CLOSED,2017-04-10 13:36:33,2017-04-24 13:36:00,,2017-04-25 02:22:59,13
4568,2017 Sprint 09 Studio,CLOSED,2017-04-25 02:31:16,2017-05-09 02:31:00,,2017-05-09 03:57:20,13
4569,2017 Sprint 07 Studio,CLOSED,2017-03-27 16:19:12,2017-04-10 16:19:00,,2017-04-10 08:28:41,13
4570,2017 Sprint 06 Studio,CLOSED,2017-03-14 04:46:00,2017-03-27 04:46:00,,2017-03-27 16:18:48,13
4571,2017 Sprint 05 Studio,CLOSED,2017-02-28 01:37:43,2017-03-14 01:37:00,,2017-03-13 04:44:32,13
4572,2017 Sprint 04 Studio,CLOSED,2017-02-14 13:56:19,2017-02-27 13:56:00,,2017-02-28 01:09:15,13
4573,2017 Sprint 03 Studio,CLOSED,2017-01-31 03:38:31,2017-02-14 03:38:00,,2017-02-14 10:40:08,13
4574,2017 Sprint 01 Tooling,CLOSED,2016-12-31 02:14:38,2017-01-14 02:14:00,,2017-01-15 00:01:47,13
4575,2017 Sprint 02 Studio,CLOSED,2017-01-16 11:19:10,2017-01-30 11:19:00,,2017-01-31 03:33:16,13
4576,2016 Sprint 13 Studio,CLOSED,2016-06-22 05:27:48,2016-07-06 05:27:00,,2016-07-04 03:56:53,13
4577,2016 Sprint 25 Studio,CLOSED,2016-12-06 04:21:54,2016-12-20 04:21:00,,2017-01-03 03:57:50,13
4578,2017 Sprint 01 Studio,CLOSED,2017-01-03 05:03:02,2017-01-17 05:03:00,,2017-01-16 08:29:09,13
4579,2016 Sprint 23 Studio,CLOSED,2016-11-08 02:46:01,2016-11-22 02:46:00,,2016-11-28 03:29:09,13
4580,2016 Sprint 24 Studio,CLOSED,2016-11-23 03:31:02,2016-12-06 03:31:00,,2016-12-06 03:54:11,13
4581,2016 Sprint 22 Studio,CLOSED,2016-10-25 10:17:13,2016-11-08 10:17:00,,2016-11-12 02:56:20,13
4582,2016 Sprint 20 Studio,CLOSED,2016-09-27 15:50:49,2016-10-11 15:50:00,,2016-10-11 01:57:23,13
4583,2016 Sprint 19 Studio,CLOSED,2016-09-13 09:24:23,2016-09-27 09:24:00,,2016-09-27 10:26:41,13
4584,2016 Sprint 18 Studio,CLOSED,2016-08-30 04:31:35,2016-09-13 04:31:00,,2016-09-13 09:10:24,13
4585,2016 Sprint 17 Tooling,CLOSED,2016-08-13 00:01:26,2016-08-27 00:01:00,,2016-08-29 03:15:36,13
4586,2016 Sprint 17 Studio,CLOSED,2016-08-16 08:09:38,2016-08-30 08:09:00,,2016-08-30 04:20:42,13
4587,2016 Sprint 16 Studio,CLOSED,2016-08-01 04:15:03,2016-08-15 04:15:00,,2016-08-16 07:53:57,13
4588,2016 Sprint 15 Studio,CLOSED,2016-07-18 05:40:15,2016-08-01 05:40:00,,2016-08-01 04:08:48,13
4589,2016 Sprint 14 Studio,CLOSED,2016-07-05 04:35:12,2016-07-19 04:35:00,,2016-07-18 05:29:31,13
4590,2016 Sprint 12 Studio,CLOSED,2016-06-07 05:23:04,2016-06-21 05:23:00,,2016-06-21 09:08:18,13
4591,2016 Sprint 11 Studio,CLOSED,2016-05-24 04:37:45,2016-06-07 04:37:00,,2016-06-07 05:04:27,13
4592,2016 Sprint 10 Studio,CLOSED,2016-05-10 04:20:18,2016-05-24 04:20:00,,2016-05-24 04:07:06,13
4593,2015 Sprint 22 Studio,CLOSED,2015-10-26 16:25:53,2015-11-07 03:25:00,,2015-11-10 00:23:26,13
4594,2016 Sprint 09 Studio,CLOSED,2016-04-25 04:38:41,2016-05-10 04:38:00,,2016-05-10 04:19:43,13
4595,2016 Sprint 08 Studio,CLOSED,2016-04-12 02:45:16,2016-04-26 02:45:00,,2016-04-21 11:35:36,13
4596,2016 Sprint 07 Studio,CLOSED,2016-03-29 05:51:59,2016-04-12 05:51:00,,2016-04-12 02:44:44,13
4597,2016 Sprint 1 SDK,CLOSED,2016-01-02 01:31:50,2016-01-16 01:31:00,,2016-01-18 00:52:44,13
4598,2016 Sprint 06 Studio,CLOSED,2016-03-15 03:37:04,2016-03-29 03:37:00,,2016-03-29 04:59:10,13
4599,To Be Scheduled,CLOSED,2016-03-28 04:03:55,2016-04-08 04:03:00,,2016-03-29 04:09:04,13
4600,2016 Sprint 05 Studio,CLOSED,2016-03-01 03:32:00,2016-03-15 03:31:00,,2016-03-15 03:28:32,13
4601,2016 Sprint 03 Studio,CLOSED,2016-02-02 06:13:34,2016-02-13 06:13:00,,2016-02-16 23:28:47,13
4602,2016 Sprint 04 Studio,CLOSED,2016-02-16 23:29:22,2016-03-01 23:29:00,,2016-03-01 03:26:46,13
4603,2016 Sprint 02 Studio,CLOSED,2016-01-19 03:31:22,2016-02-02 03:31:00,,2016-02-04 04:42:02,13
4604,2016 Sprint 01 Studio,CLOSED,2016-01-05 03:50:57,2016-01-19 03:50:00,,2016-01-19 02:42:10,13
4605,2015 Sprint 26 Studio,CLOSED,2015-12-22 03:48:07,2016-01-05 03:48:00,,2016-01-04 22:18:31,13
4606,2015 Sprint 25 Studio,CLOSED,2015-12-08 05:48:27,2015-12-21 17:48:00,,2015-12-23 00:55:33,13
4607,2015 Sprint 24 Studio,CLOSED,2015-11-23 23:53:47,2015-12-05 02:53:00,,2015-12-07 23:45:38,13
4608,2015 Sprint 23 Tooling,CLOSED,2015-11-10 23:44:28,2015-11-21 02:44:00,,2015-11-23 20:21:45,13
4609,2015 Sprint 23 Studio,CLOSED,2015-11-10 00:23:22,2015-11-21 02:23:00,,2015-11-23 23:52:20,13
4610,2015 Sprint 17 Studio,CLOSED,2015-08-17 16:05:34,2015-08-29 01:05:00,,2015-09-09 23:57:53,13
4611,2015 Sprint 21 Studio,CLOSED,2015-10-12 21:20:32,2015-10-24 01:20:00,,2015-10-26 16:25:30,13
4612,2015 Sprint 20 Tooling,CLOSED,2015-09-28 16:01:48,2015-10-10 01:01:00,,2015-10-12 21:13:40,13
4613,2015 Sprint 20 Studio,CLOSED,2015-09-28 15:54:31,2015-10-10 01:54:00,,2015-10-12 21:09:09,13
4614,2015 Sprint 19 Studio,CLOSED,2015-09-14 16:40:52,2015-09-26 01:40:00,,2015-09-28 16:05:52,13
4615,2018 Sprint 05 SDK,CLOSED,2018-02-25 19:38:09,2018-03-11 18:38:00,,2018-03-11 22:06:02,13
4616,2015 Sprint 16 Studio,CLOSED,2015-08-03 16:06:07,2015-08-15 01:06:00,,2015-08-17 19:04:57,13
4617,2015 Sprint 14 Studio,CLOSED,2015-07-06 16:47:28,2015-07-18 01:47:00,,2015-07-30 23:23:52,13
4618,2015 Sprint 13 Studio,CLOSED,2015-06-22 16:14:27,2015-07-04 01:14:00,,2015-07-06 17:41:41,13
4619,2015 Sprint 12 Studio,CLOSED,2015-06-06 00:00:55,2015-06-20 00:00:00,,2015-06-22 17:59:55,13
4620,2015 Sprint 18 Studio,CLOSED,2015-09-01 16:00:30,2015-09-12 00:00:00,,2015-09-14 22:38:24,13
4621,2015 Sprint 11 Studio,CLOSED,2015-05-23 02:20:40,2015-06-06 02:20:00,,2015-06-06 02:02:37,13
4622,2015 Sprint 10 Studio,CLOSED,2015-05-11 13:55:58,2015-05-23 01:55:00,,2015-05-24 02:15:48,13
